EnvExecTime,PolicyExecTime,AverageDiscountedReturn,Time-EnvSampleProc,Itr,Epochs,MinReturn,NumTrajs,MaxReturn,n_timesteps,Time,AvgModelEpochTime,Post-Loss,StdForwardProgress,Time-EnvSampling,ItrTime,StdReturn,AverageReturn,MinForwardProgress,Pre-Loss,Time-ModelFit,MaxForwardProgress,AverageForwardProgress
1.0560181140899658,280.18078207969666,79.6221785684779,0.0,17,99,104.0,5,253.0,90000,26010.8464679718,22.271840558052062,0.08606817528405893,2.7837448120117188,281.3473014831543,2508.596892595291,48.57159663836469,185.0,-7.252127170562744,0.08258930333293912,2227.2485933303833,1.17310631275177,-3.243286609649658
0.8858602046966553,280.0245027542114,59.1885885189583,0.0,18,99,15.0,5,241.0,95000,28663.551303625107,23.708105673789976,0.08848023145039122,4.18718147277832,280.99146699905396,2651.8632180690765,74.38924653469748,118.2,-1.1016660928726196,0.0858658432355347,2370.8594267368317,10.428810119628906,5.628180503845215
0.6631615161895752,278.24471259117126,69.61001652922684,0.0,19,99,101.0,5,236.0,100000,31438.03040790558,24.945801780223846,0.08633369348015651,6.569445610046387,278.97135949134827,2773.632635831833,46.307666751845744,147.0,-10.796306610107422,0.08414168287740448,2494.6456549167633,7.80372428894043,-0.9427143335342407
0.9061386585235596,279.9758083820343,53.12445205056946,0.0,20,99,15.0,5,306.0,105000,34350.42536306381,26.304743156433105,0.08565537064186944,5.035330295562744,280.97966170310974,2911.524537086487,112.8421906912481,133.2,-8.031198501586914,0.08209745464008923,2630.53679895401,5.876651763916016,-1.324272632598877
0.5491600036621094,281.92183208465576,81.010920653285,0.0,21,99,85.0,5,360.0,110000,37392.17291498184,27.58323316335678,0.08200790686872754,6.182287216186523,282.51885199546814,3040.891189813614,100.47168755425581,215.2,-9.268087387084961,0.08030582363589797,2758.371339559555,6.792083740234375,0.1395617425441742
0.811805009841919,280.1825535297394,28.863383022379118,0.0,22,99,8.0,5,165.0,115000,40558.17983841896,28.839994394779204,0.08545269855405188,2.6601064205169678,281.0734612941742,3165.1520042419434,60.181060143536854,50.8,-2.397914171218872,0.08583861814551412,2884.0775446891785,4.920456409454346,1.2957441806793213
0.6650702953338623,280.44583225250244,86.66765419586508,0.0,23,99,132.0,5,964.0,120000,43826.54966545105,29.862136974334717,0.08350304694204626,4.765676498413086,281.2066261768341,3267.483807325363,305.6380866318856,376.4,-5.087129592895508,0.0833056589083148,2986.277181148529,9.49438190460205,1.5141241550445557
0.9566333293914795,279.5011897087097,93.32821534806708,0.0,24,99,207.0,5,733.0,125000,47247.09941601753,31.391508362293244,0.0795575156658649,3.028087615966797,280.4814238548279,3419.6888620853424,204.3434364005852,416.6,-2.4279956817626953,0.07587298701885932,3139.2000443935394,5.930233955383301,0.7344261407852173
0.8827908039093018,281.13084721565247,80.45332396535119,0.0,25,99,131.0,5,261.0,130000,50793.114828825,32.629530086517335,0.08357778284123835,4.895869255065918,282.0937433242798,3545.125862598419,48.939145885477004,173.6,-10.902124404907227,0.0796915771995878,3263.0311217308044,3.459097146987915,-2.7111830711364746
0.7582316398620605,280.696902513504,76.10153322089737,0.0,26,99,105.0,5,194.0,135000,54464.85857796669,33.8926799082756,0.08293123449853868,1.2722111940383911,281.5266375541687,3670.825873851776,34.528828535008245,152.6,-4.309000015258789,0.08170475709682658,3389.2992362976074,-0.6808958053588867,-2.622886896133423
0.7836308479309082,268.30499482154846,73.9919676495899,0.0,27,99,83.0,5,203.0,140000,58233.92963886261,34.99001438140869,0.08460255092100633,6.814667224884033,269.1208686828613,3768.1879408359528,45.36253961144592,149.2,-9.899857521057129,0.08085108361671275,3499.0670721530914,8.111112594604492,-0.08363266289234161
0.8816843032836914,267.50051283836365,74.9600947550409,0.0,28,99,96.0,5,313.0,145000,62094.89818620682,35.91503257513046,0.08340311952923214,6.731396198272705,268.495454788208,3860.078820705414,75.89044735669964,165.2,-11.62828254699707,0.07981612096746125,3591.583365917206,8.00610637664795,-0.5930365324020386
0.9919953346252441,281.59892320632935,70.7683503469441,0.0,29,99,40.0,5,379.0,150000,66114.52605748177,37.36031760454178,0.08283623041495441,4.496054649353027,282.65540075302124,4018.7233877182007,120.65388514258461,186.2,-7.223172664642334,0.07924902560631371,3736.0679869651794,5.951419830322266,-2.3738174438476562
0.9003400802612305,286.20413851737976,73.56840629565735,0.0019943714141845703,30,99,65.0,5,278.0,155000,70265.90527510643,38.63182864665985,0.08080089237127039,8.36497688293457,287.1718451976776,4150.424176931381,78.44590492817328,170.8,-7.372311115264893,0.07670415657601326,3863.249340057373,15.764684677124023,0.6671854853630066
0.9013960361480713,281.3460867404938,83.42920593493749,0.015621662139892578,31,99,137.0,5,329.0,160000,74357.34314870834,38.081694378852845,0.07891513512266758,4.4040961265563965,282.3392789363861,4090.54448223114,74.96239057020527,221.2,-4.216735363006592,0.07556319289048899,3808.189581632614,8.510893821716309,1.7350809574127197
0.8976085186004639,296.6451599597931,74.31909484997507,0.0,32,99,104.0,5,219.0,165000,78809.28951883316,41.53273927211762,0.08025813968038385,4.296540260314941,297.59700322151184,4450.9750254154205,44.90434277439099,161.0,-8.282942771911621,0.07769280086570697,4153.378022193909,3.64020037651062,-2.280280113220215
0.7472720146179199,285.1654624938965,66.94047302436364,0.0,33,99,80.0,5,219.0,170000,83371.8231523037,42.75623284578323,0.08277300085415537,6.005311012268066,285.963990688324,4561.605397701263,47.89739032556993,127.8,-8.96485424041748,0.08100250553123363,4275.641407012939,7.617526054382324,0.9577713012695312
0.9119298458099365,284.5579493045807,9.377262015127855,0.0,34,99,9.0,5,11.0,175000,88015.36814808846,43.57067015647888,0.08325498350373804,6.195406913757324,285.50411343574524,4642.61035656929,0.7483314773547883,9.8,-6.845027923583984,0.08249767991848442,4357.106243133545,11.159177780151367,2.227809429168701
0.9950942993164062,284.5306167602539,19.8131116179368,0.0,35,99,12.0,5,43.0,180000,92788.27767300606,44.864093317985535,0.08295709093854263,4.059194087982178,285.5745692253113,4771.984898328781,11.359577456930342,23.4,-8.44694995880127,0.08071444922685311,4486.4093317985535,2.8390321731567383,-4.889031887054443
0.6710572242736816,279.36135935783386,83.60195376746705,0.0,36,99,143.0,5,323.0,185000,97697.55164384842,46.28152132987976,0.08168258165206874,3.6370651721954346,280.06465768814087,4908.30256319046,58.255986816807074,225.2,-3.9588463306427,0.08008956021094571,4628.23522734642,5.847032070159912,-0.45295292139053345
0.9777028560638428,268.15110301971436,73.45538570236896,0.0,37,99,89.0,5,322.0,190000,102721.77325868607,47.540553333759306,0.08309428811167614,6.607638835906982,269.14642238616943,5023.264402151108,81.26253749422301,169.0,-6.287348747253418,0.08088794922129985,4754.102198839188,10.971673011779785,3.5977120399475098
0.8652606010437012,282.2431297302246,67.63708424586471,0.0,38,99,87.0,5,160.0,195000,107882.32006931305,48.76349231481552,0.08092154640115384,3.463602304458618,283.17287254333496,5159.589740037918,24.021656895393374,116.4,-3.9207699298858643,0.07842142470656689,4876.415869951248,5.21999979019165,-0.9363174438476562
0.9296507835388184,281.4086129665375,62.01315129428102,0.0,39,99,37.0,5,165.0,200000,113185.86251091957,50.20137118339539,0.08257068320362267,3.5010743141174316,282.37150263786316,5302.582177877426,41.44586831036358,105.2,-4.751479148864746,0.07871462294942921,5020.195630073547,5.180086612701416,0.9165157079696655
1.0262911319732666,268.9159429073334,71.6023876264459,0.001993894577026367,40,99,82.0,5,198.0,205000,118581.12417936325,51.24225014686584,0.08235627698207205,5.163159370422363,269.99807500839233,5394.29665851593,37.53611594184993,132.2,-6.535312175750732,0.07968007319388362,5124.294594049454,8.132915496826172,-1.8475043773651123
0.7119414806365967,268.16175150871277,58.45018548366244,0.0,41,99,15.0,5,415.0,210000,124118.20924258232,52.67147839546204,0.08085441455700015,4.214672088623047,268.8923077583313,5536.129653453827,143.48296066083944,158.8,-9.620692253112793,0.07813614818928694,5267.22594666481,2.639859437942505,-2.380974054336548
0.6847233772277832,271.4167261123657,53.138558822143594,0.0,42,99,10.0,5,236.0,215000,129762.55401873589,53.71203283071518,0.08331206452045868,7.746880054473877,272.10444045066833,5643.377546310425,93.10080558190676,117.2,-9.944818496704102,0.08200458762383196,5371.272107601166,12.27338695526123,-1.3656724691390991
0.5623977184295654,268.3719244003296,64.34440234532858,0.0,43,99,21.0,5,450.0,220000,135371.64589691162,53.39098324298859,0.08362257243804158,2.289815664291382,268.94043827056885,5608.103936910629,139.84076658828783,221.4,-0.547349214553833,0.08143017400380137,5339.16349864006,6.066173553466797,2.3734123706817627
0.7881484031677246,255.07723689079285,76.342282544751,0.001993894577026367,44,99,84.0,5,259.0,225000,140595.0091302395,49.66348929405213,0.0852460269774717,2.6734158992767334,255.92596983909607,5222.35982298851,60.9557216346423,162.0,-7.10446310043335,0.0830262728156638,4966.430861234665,-0.016620883718132973,-3.2368626594543457
0.9226233959197998,284.20021057128906,61.855857823633265,0.0020904541015625,45,99,16.0,5,428.0,230000,146362.9966390133,54.81658847332001,0.08312722877680424,1.7889885902404785,285.17571687698364,5766.862658500671,141.81593704517132,156.8,-5.5266218185424805,0.08150503962184708,5481.68385386467,-0.13706074655056,-2.7600951194763184
0.7359611988067627,273.65140175819397,32.517934995228174,0.015621662139892578,46,99,14.0,5,158.0,235000,152212.7132639885,55.74166968345642,0.08678910791645074,7.874739170074463,274.4538414478302,5848.657411813736,54.41911428900694,51.4,-10.7308988571167,0.0841288083523183,5574.186951160431,9.420028686523438,0.3928549885749817
