MaxForwardProgress,AverageForwardProgress,ItrTime,Itr,Time,MaxReturn,PolicyExecTime,Time-ModelFit,Post-Loss,Time-EnvSampleProc,AverageReturn,AverageDiscountedReturn,StdForwardProgress,n_timesteps,AvgModelEpochTime,Time-EnvSampling,NumTrajs,StdReturn,MinReturn,Pre-Loss,EnvExecTime,MinForwardProgress,Epochs
3.8108394189956836,1.9284887607775807,993.626859664917,10,5547.29669380188,273.901442440576,157.00581216812134,834.739019870758,0.020021278,0.0018038749694824219,88.31504492100294,7.996436145869931,1.4124346438898077,55000,8.346587336063385,158.88409543037415,5,139.8692594150355,-78.74800210911287,0.022700438,1.7760603427886963,0.2674135656153116,99
1.1315243545070723,0.9676496983185083,949.8550374507904,11,6497.253307580948,2.635748458454124,128.15513920783997,820.2224371433258,0.02147285,0.0016655921936035156,-18.537003978773697,13.171624811586065,0.14342397808185353,60000,8.201571063995361,129.62988591194153,5,15.94788124185016,-42.265846229470085,0.024643818,1.3911068439483643,0.7362105488615569,99
3.038881444350249,2.0980770957231494,1080.6590139865875,12,7578.0883758068085,190.67887040434954,129.93267011642456,949.2326149940491,0.020485146,0.0014526844024658203,99.29475167362648,12.934441808397375,0.6195209946419192,65000,9.491255476474763,131.4231719970703,5,60.82007324656579,33.18096928314663,0.023510426,1.4080448150634766,1.4294718714764212,99
0.4423925232409407,0.32952343828034975,1154.2003331184387,13,8732.406646251678,-65.67558267138354,132.39237689971924,1020.2753410339355,0.022671392,0.001764059066772461,-79.00144366903662,9.185823156041408,0.07799521719833226,70000,10.20118596315384,133.92149591445923,5,9.349592493912237,-90.54990147669102,0.02606342,1.4372437000274658,0.24227269518417072,99
2.1546222869102567,1.4923760516510645,1224.1338107585907,14,9956.65983080864,110.83766489267117,132.4093565940857,1090.1824202537537,0.021824008,0.0018317699432373047,41.26179405974936,6.719468335510788,0.6775085766220368,75000,10.900183882713318,133.94657063484192,5,68.53628577885395,-64.93727967121748,0.025022645,1.4471969604492188,0.43328231083650426,99
0.8445900437603836,0.6713840987601529,1255.5597875118256,15,11212.404666662216,-32.355371173088656,131.43907737731934,1122.5490415096283,0.022932805,0.011858463287353516,-50.1381826582181,13.576309956583689,0.10591027803258476,80000,11.222973897457123,132.99801468849182,5,10.871297741049691,-63.32585649097573,0.028172804,1.4237418174743652,0.538469716321678,99
3.98653622624775,2.995015453648746,1318.256403684616,16,12530.779729127884,290.86154259470936,130.41930031776428,1186.3410093784332,0.023096403,0.0028133392333984375,190.88165466302246,27.312236738695994,0.8589490355550499,85000,11.862392492294312,131.9116997718811,5,86.7326697474111,31.38894108548805,0.028321384,1.3974263668060303,1.4165838386663363,99
2.1032392642239075,1.2331070317639625,1383.9034435749054,17,13914.794226169586,106.25097590848873,130.94503164291382,1251.4633507728577,0.023746328,0.002071380615234375,17.538171741966956,5.724260882523952,0.6198220391606474,90000,12.512976009845733,132.43710160255432,5,63.40858323208546,-63.829594433385736,0.02752991,1.4042112827301025,0.42517453365766616,99
4.632377590822417,4.422779950440935,1498.7408015727997,18,15413.658641576767,354.8546859117177,126.44794845581055,1370.8272244930267,0.027962403,0.001699209213256836,333.76554712423086,22.83122524712956,0.17575225812924664,95000,13.706795473098754,127.90983128547668,5,18.103748832333377,302.11112824371645,0.031081228,1.372617483139038,4.125079868856373,99
1.176478183625791,0.7957434795693885,1583.8327143192291,19,16997.64068388939,2.3323269366812136,154.48624300956726,1427.5262744426727,0.02511873,0.0019161701202392578,-36.53610222688515,2.484217592453671,0.311196867821863,100000,14.273529727458953,156.30143857002258,5,31.719622142960525,-68.92470948639121,0.028303284,1.6975393295288086,0.47192765022088606,99
